TransactionID,ProductID,ProductName,WarehouseID,TransactionType,TransactionDate,Quantity,UnitCost,TotalValue,ReferenceNumber,ReasonCode,StockBefore,StockAfter,ProcessedBy,Notes,CreatedBy,CreatedDate
155,1511,Alpine Explorer Tent,WH_200,Receipt,2025-10-25,155,308.26,47780.66,PO-1051,Purchase Order Receipt,1410,1565,System,Transaction processed for WH_200 location,system,2025-10-25
156,3071,Ski Boot Bag - Premium,WH_200,Sale,2025-12-17,-17,41.93,712.81,SO-12554,Customer Sale,113,96,System,Transaction processed for WH_200 location,system,2025-12-17
157,2101,Measuring Cup Set,WH_200,Sale,2025-07-12,-6,13.02,78.12,SO-41553,Customer Sale,99,93,System,Transaction processed for WH_200 location,system,2025-07-12
158,3012,Mountain Master All-Terrain Skis - 165cm,WH_100,Receipt,2026-01-13,155,685.83,106303.14,PO-2860,Purchase Order Receipt,136,291,System,Transaction processed for WH_100 location,system,2026-01-13
159,1581,LED Headlamp - Rechargeable,WH_100,Return,2025-09-08,2,21.89,43.78,RET-67574,Customer Return,200,202,System,Transaction processed for WH_100 location,system,2025-09-08
160,2071,Baking Pan,WH_100,Sale,2026-02-27,-16,20.64,330.24,SO-69466,Customer Sale,725,709,System,Transaction processed for WH_100 location,system,2026-02-27
161,1531,Summit Breeze Jacket,WH_100,Sale,2026-01-05,-34,90.41,3073.94,SO-41316,Customer Sale,377,343,System,Transaction processed for WH_100 location,system,2026-01-05
162,2081,Food Storage Set,WH_200,Sale,2026-03-20,-22,24.96,549.12,SO-25861,Customer Sale,475,453,System,Transaction processed for WH_200 location,system,2026-03-20
163,1531,Summit Breeze Jacket,WH_200,Sale,2026-03-07,-25,90.41,2260.25,SO-61388,Customer Sale,121,96,System,Transaction processed for WH_200 location,system,2026-03-07
164,3102,Winter Hiking Boots - Waterproof,WH_100,Receipt,2025-10-29,190,182.78,34729.03,PO-9178,Purchase Order Receipt,97,287,System,Transaction processed for WH_100 location,system,2025-10-29
165,3092,All-Mountain Snowboard - 158cm,WH_100,Adjustment,2025-07-15,9,567.52,5107.68,ADJ-165,Physical Count,92,101,System,Transaction processed for WH_100 location,system,2025-07-15
166,2091,Spatula,WH_100,Adjustment,2025-12-27,-1,9.02,9.02,ADJ-166,Physical Count,1303,1302,System,Transaction processed for WH_100 location,system,2025-12-27
167,3062,Anti-Fog Ski Goggles,WH_500,Adjustment,2025-07-12,10,95.86,958.6,ADJ-167,System Correction,66,76,System,Transaction processed for WH_500 location,system,2025-07-12
168,2051,Ice Cream Bowl,WH_100,Receipt,2026-03-03,174,16.31,2837.73,PO-2831,Purchase Order Receipt,887,1061,System,Transaction processed for WH_100 location,system,2026-03-03
169,3042,Aluminum All-Mountain Poles - 115cm,WH_100,Receipt,2026-03-08,146,76.18,11122.03,PO-3845,Purchase Order Receipt,36,182,System,Transaction processed for WH_100 location,system,2026-03-08
170,3022,Backcountry Explorer XC Skis - 190cm,WH_100,Sale,2026-04-16,-14,404.3,5660.2,SO-90599,Customer Sale,14,0,System,Transaction processed for WH_100 location,system,2026-04-16
171,1543,TrekStar Hiking Sandals,WH_200,Sale,2025-10-02,-31,63.22,1959.82,SO-43387,Customer Sale,100,69,System,Transaction processed for WH_200 location,system,2025-10-02
172,2121,Bamboo Cutting Board Set,WH_100,Sale,2026-04-20,-36,33.94,1221.84,SO-39641,Customer Sale,898,862,System,Transaction processed for WH_100 location,system,2026-04-20
173,1563,CompactCook Camping Stove,WH_500,Receipt,2026-03-20,94,67.06,6303.55,PO-2007,Purchase Order Receipt,105,199,System,Transaction processed for WH_500 location,system,2026-03-20
174,3042,Aluminum All-Mountain Poles - 115cm,WH_100,Sale,2025-08-27,-23,74.42,1711.66,SO-46394,Customer Sale,98,75,System,Transaction processed for WH_100 location,system,2025-08-27
175,1552,TrekMaster Camping Chair,WH_200,Receipt,2025-12-27,153,54.12,8280.65,PO-6447,Purchase Order Receipt,166,319,System,Transaction processed for WH_200 location,system,2025-12-27
176,3051,Insulated Ski Jacket - Men's,WH_200,Sale,2026-01-25,-25,201.38,5034.5,SO-26942,Customer Sale,63,38,System,Transaction processed for WH_200 location,system,2026-01-25
177,2081,Food Storage Set,WH_200,Transfer,2025-07-01,-33,24.96,823.68,TRF-4574,Warehouse Transfer,558,525,System,Transaction processed for WH_200 location,system,2025-07-01
178,3052,Thermal Base Layer Set - Women's,WH_500,Receipt,2026-04-30,169,105.38,17809.11,PO-2767,Purchase Order Receipt,177,346,System,Transaction processed for WH_500 location,system,2026-04-30
179,2081,Food Storage Set,WH_100,Transfer,2025-07-11,-38,24.96,948.48,TRF-6363,Warehouse Transfer,2000,1962,System,Transaction processed for WH_100 location,system,2025-07-11
180,3072,Hand Warmers - 10 Pack,WH_100,Receipt,2025-08-15,87,9.83,855.31,PO-2835,Purchase Order Receipt,23,110,System,Transaction processed for WH_100 location,system,2025-08-15
181,2051,Ice Cream Bowl,WH_100,Sale,2026-03-10,-6,16.63,99.78,SO-73393,Customer Sale,778,772,System,Transaction processed for WH_100 location,system,2026-03-10
182,3011,Alpine Pro Racing Skis - 170cm,WH_100,Sale,2026-01-17,-17,904.82,15381.94,SO-71821,Customer Sale,20,3,System,Transaction processed for WH_100 location,system,2026-01-17
183,3092,All-Mountain Snowboard - 158cm,WH_100,Sale,2025-09-20,-7,567.52,3972.64,SO-54556,Customer Sale,34,27,System,Transaction processed for WH_100 location,system,2025-09-20
184,1563,CompactCook Camping Stove,WH_500,Transfer,2025-10-16,-13,69.26,900.38,TRF-6505,Warehouse Transfer,37,24,System,Transaction processed for WH_500 location,system,2025-10-16
185,3091,Freestyle Snowboard - 155cm,WH_100,Sale,2025-10-17,-7,431.14,3017.98,SO-10092,Customer Sale,21,14,System,Transaction processed for WH_100 location,system,2025-10-17
186,3021,Nordic Classic XC Skis - 185cm,WH_200,Adjustment,2026-03-26,-3,230.76,692.28,ADJ-186,Physical Count,81,78,System,Transaction processed for WH_200 location,system,2026-03-26
187,3021,Nordic Classic XC Skis - 185cm,WH_200,Sale,2026-02-27,-16,230.76,3692.16,SO-23260,Customer Sale,82,66,System,Transaction processed for WH_200 location,system,2026-02-27
188,3052,Thermal Base Layer Set - Women's,WH_500,Adjustment,2026-03-20,-17,103.37,1757.29,ADJ-188,Cycle Count,56,39,System,Transaction processed for WH_500 location,system,2026-03-20
189,1572,MountainDream Sleeping Bag,WH_500,Sale,2026-01-07,-17,201.31,3422.27,SO-33710,Customer Sale,479,462,System,Transaction processed for WH_500 location,system,2026-01-07
190,3061,Professional Ski Helmet,WH_200,Sale,2025-12-26,-47,138.78,6522.66,SO-78185,Customer Sale,119,72,System,Transaction processed for WH_200 location,system,2025-12-26
191,2031,Coffee Mug,WH_200,Transfer,2025-07-19,-40,22.64,905.6,TRF-1804,Warehouse Transfer,1047,1007,System,Transaction processed for WH_200 location,system,2025-07-19
192,3082,Edge Tuning Tool Set,WH_100,Sale,2026-01-29,-11,78.73,866.03,SO-46363,Customer Sale,11,0,System,Transaction processed for WH_100 location,system,2026-01-29
193,3071,Ski Boot Bag - Premium,WH_200,Damage,2025-08-15,-1,41.93,41.93,DMG-193,Quality Issue,52,51,System,Transaction processed for WH_200 location,system,2025-08-15
194,3104,Ski Tuning Bench - Portable,WH_500,Sale,2025-11-17,-29,127.6,3700.4,SO-59454,Customer Sale,107,78,System,Transaction processed for WH_500 location,system,2025-11-17
195,1532,TrailBlaze Hiking Pants,WH_100,Sale,2026-01-22,-49,65.22,3195.78,SO-99685,Customer Sale,305,256,System,Transaction processed for WH_100 location,system,2026-01-22
196,1552,TrekMaster Camping Chair,WH_200,Receipt,2026-03-02,67,51.5,3450.17,PO-6439,Purchase Order Receipt,4,71,System,Transaction processed for WH_200 location,system,2026-03-02
197,3012,Mountain Master All-Terrain Skis - 165cm,WH_100,Sale,2026-04-09,-10,674.65,6746.5,SO-24093,Customer Sale,10,0,System,Transaction processed for WH_100 location,system,2026-04-09
198,1511,Alpine Explorer Tent,WH_200,Receipt,2025-08-12,32,332.89,10652.45,PO-9147,Purchase Order Receipt,1565,1597,System,Transaction processed for WH_200 location,system,2025-08-12
199,1562,PowerBurner Camping Stove,WH_500,Receipt,2025-08-21,78,132.53,10337.7,PO-2961,Purchase Order Receipt,194,272,System,Transaction processed for WH_500 location,system,2025-08-21
200,1572,MountainDream Sleeping Bag,WH_200,Transfer,2026-04-14,-47,201.31,9461.57,TRF-9146,Warehouse Transfer,91,44,System,Transaction processed for WH_200 location,system,2026-04-14
201,3041,Carbon Fiber Racing Poles - 120cm,WH_500,Sale,2026-01-27,-12,133.36,1600.32,SO-78765,Customer Sale,94,82,System,Transaction processed for WH_500 location,system,2026-01-27
202,2011,Coffee Maker,WH_200,Adjustment,2025-08-21,-11,125.26,1377.86,ADJ-202,Physical Count,583,572,System,Transaction processed for WH_200 location,system,2025-08-21
203,1572,MountainDream Sleeping Bag,WH_200,Damage,2026-04-22,-3,201.31,603.93,DMG-203,Shipping Damage,203,200,System,Transaction processed for WH_200 location,system,2026-04-22
204,1541,TrekReady Hiking Boots,WH_100,Receipt,2026-03-21,39,104.59,4078.83,PO-5544,Purchase Order Receipt,552,591,System,Transaction processed for WH_100 location,system,2026-03-21
205,1542,TrailWalker Hiking Shoes,WH_200,Sale,2025-09-14,-4,92.42,369.68,SO-34872,Customer Sale,199,195,System,Transaction processed for WH_200 location,system,2025-09-14
206,2022,Fork Set,WH_100,Receipt,2025-08-01,11,33.78,371.58,PO-1634,Purchase Order Receipt,268,279,System,Transaction processed for WH_100 location,system,2025-08-01
207,3042,Aluminum All-Mountain Poles - 115cm,WH_100,Receipt,2025-08-17,196,75.45,14787.77,PO-4472,Purchase Order Receipt,93,289,System,Transaction processed for WH_100 location,system,2025-08-17
208,3081,All-Temp Ski Wax Kit,WH_100,Sale,2025-10-06,-22,59.66,1312.52,SO-99756,Customer Sale,43,21,System,Transaction processed for WH_100 location,system,2025-10-06
209,3032,Comfort Fit Recreational Boots,WH_100,Sale,2025-09-16,-20,264.98,5299.6,SO-47063,Customer Sale,20,0,System,Transaction processed for WH_100 location,system,2025-09-16
210,1561,EcoFire Camping Stove,WH_200,Sale,2025-10-21,-10,19.18,191.8,SO-65416,Customer Sale,10,0,System,Transaction processed for WH_200 location,system,2025-10-21
211,2022,Fork Set,WH_200,Receipt,2026-03-14,120,34.93,4192.01,PO-7483,Purchase Order Receipt,59,179,System,Transaction processed for WH_200 location,system,2026-03-14
212,1512,SkyView 2-Person Tent,WH_200,Receipt,2026-01-27,119,226.48,26950.72,PO-8661,Purchase Order Receipt,660,779,System,Transaction processed for WH_200 location,system,2026-01-27
213,3042,Aluminum All-Mountain Poles - 115cm,WH_100,Damage,2025-12-30,-1,74.42,74.42,DMG-213,Shipping Damage,91,90,System,Transaction processed for WH_100 location,system,2025-12-30
214,1563,CompactCook Camping Stove,WH_500,Sale,2025-12-22,-11,69.26,761.86,SO-90573,Customer Sale,118,107,System,Transaction processed for WH_500 location,system,2025-12-22
215,2112,4-Slice Toaster,WH_200,Transfer,2025-07-31,-34,66.97,2276.98,TRF-4453,Warehouse Transfer,1239,1205,System,Transaction processed for WH_200 location,system,2025-07-31
216,1542,TrailWalker Hiking Shoes,WH_200,Sale,2025-09-24,-14,92.42,1293.88,SO-16240,Customer Sale,198,184,System,Transaction processed for WH_200 location,system,2025-09-24
217,2121,Bamboo Cutting Board Set,WH_100,Sale,2025-11-14,-15,33.94,509.1,SO-97182,Customer Sale,816,801,System,Transaction processed for WH_100 location,system,2025-11-14
218,1551,BaseCamp Folding Table,WH_500,Transfer,2025-07-14,-32,56.14,1796.48,TRF-5134,Warehouse Transfer,211,179,System,Transaction processed for WH_500 location,system,2025-07-14
219,1543,TrekStar Hiking Sandals,WH_200,Sale,2026-03-10,-35,63.22,2212.7,SO-73743,Customer Sale,35,0,System,Transaction processed for WH_200 location,system,2026-03-10
220,3041,Carbon Fiber Racing Poles - 120cm,WH_500,Return,2025-11-16,4,106.69,426.75,RET-77810,Customer Return,35,39,System,Transaction processed for WH_500 location,system,2025-11-16
221,3041,Carbon Fiber Racing Poles - 120cm,WH_500,Transfer,2025-10-20,-19,133.36,2533.84,TRF-4734,Warehouse Transfer,86,67,System,Transaction processed for WH_500 location,system,2025-10-20
222,3022,Backcountry Explorer XC Skis - 190cm,WH_100,Return,2026-03-27,1,323.44,323.44,RET-38667,Customer Return,56,57,System,Transaction processed for WH_100 location,system,2026-03-27
223,1552,TrekMaster Camping Chair,WH_200,Sale,2025-11-19,-11,51.85,570.35,SO-47453,Customer Sale,34,23,System,Transaction processed for WH_200 location,system,2025-11-19
224,1551,BaseCamp Folding Table,WH_500,Receipt,2025-11-16,49,58.55,2868.72,PO-9202,Purchase Order Receipt,285,334,System,Transaction processed for WH_500 location,system,2025-11-16
225,1512,SkyView 2-Person Tent,WH_200,Receipt,2025-10-20,93,226.93,21104.38,PO-5907,Purchase Order Receipt,558,651,System,Transaction processed for WH_200 location,system,2025-10-20
226,2022,Fork Set,WH_100,Sale,2025-12-31,-40,33.74,1349.6,SO-54456,Customer Sale,372,332,System,Transaction processed for WH_100 location,system,2025-12-31
227,2071,Baking Pan,WH_100,Sale,2025-11-30,-12,20.64,247.68,SO-89884,Customer Sale,823,811,System,Transaction processed for WH_100 location,system,2025-11-30
228,2022,Fork Set,WH_200,Sale,2025-08-10,-44,33.74,1484.56,SO-50471,Customer Sale,58,14,System,Transaction processed for WH_200 location,system,2025-08-10
229,1531,Summit Breeze Jacket,WH_200,Sale,2025-09-27,-7,90.41,632.87,SO-84252,Customer Sale,117,110,System,Transaction processed for WH_200 location,system,2025-09-27
230,1562,PowerBurner Camping Stove,WH_200,Sale,2025-07-12,-20,138.38,2767.6,SO-92625,Customer Sale,120,100,System,Transaction processed for WH_200 location,system,2025-07-12
231,3072,Hand Warmers - 10 Pack,WH_100,Transfer,2025-08-21,-43,9.82,422.26,TRF-3063,Warehouse Transfer,71,28,System,Transaction processed for WH_100 location,system,2025-08-21
232,1553,Adventure Dining Table,WH_100,Sale,2026-02-05,-27,109.67,2961.09,SO-71591,Customer Sale,118,91,System,Transaction processed for WH_100 location,system,2026-02-05
233,1551,BaseCamp Folding Table,WH_500,Receipt,2025-08-16,20,55.87,1117.42,PO-5387,Purchase Order Receipt,276,296,System,Transaction processed for WH_500 location,system,2025-08-16
234,2061,Mixing Bowl,WH_100,Sale,2026-02-03,-27,29.7,801.9,SO-51848,Customer Sale,1928,1901,System,Transaction processed for WH_100 location,system,2026-02-03
235,2081,Food Storage Set,WH_100,Sale,2026-03-24,-39,24.96,973.44,SO-13057,Customer Sale,1857,1818,System,Transaction processed for WH_100 location,system,2026-03-24
236,3022,Backcountry Explorer XC Skis - 190cm,WH_200,Sale,2026-04-21,-49,404.3,19810.7,SO-13827,Customer Sale,101,52,System,Transaction processed for WH_200 location,system,2026-04-21
237,2012,Espresso Machine,WH_100,Sale,2025-10-12,-1,303.83,303.83,SO-65421,Customer Sale,707,706,System,Transaction processed for WH_100 location,system,2025-10-12
238,3072,Hand Warmers - 10 Pack,WH_100,Transfer,2026-04-23,-19,9.82,186.58,TRF-4965,Warehouse Transfer,19,0,System,Transaction processed for WH_100 location,system,2026-04-23
239,2091,Spatula,WH_100,Receipt,2026-02-11,158,9.41,1486.87,PO-6497,Purchase Order Receipt,1264,1422,System,Transaction processed for WH_100 location,system,2026-02-11
240,2031,Coffee Mug,WH_200,Return,2025-09-10,1,18.11,18.11,RET-34170,Customer Return,3202,3203,System,Transaction processed for WH_200 location,system,2025-09-10
241,1572,MountainDream Sleeping Bag,WH_500,Damage,2026-01-07,-8,201.31,1610.48,DMG-241,Shipping Damage,523,515,System,Transaction processed for WH_500 location,system,2026-01-07
242,2022,Fork Set,WH_100,Sale,2026-02-03,-4,33.74,134.96,SO-12331,Customer Sale,248,244,System,Transaction processed for WH_100 location,system,2026-02-03
243,1562,PowerBurner Camping Stove,WH_200,Sale,2026-03-19,-21,138.38,2905.98,SO-33077,Customer Sale,75,54,System,Transaction processed for WH_200 location,system,2026-03-19
244,1543,TrekStar Hiking Sandals,WH_200,Receipt,2025-11-08,183,63.9,11693.14,PO-6221,Purchase Order Receipt,141,324,System,Transaction processed for WH_200 location,system,2025-11-08
245,3103,Snowboard Bindings - Pro,WH_100,Return,2025-10-15,2,177.4,354.8,RET-69179,Customer Return,44,46,System,Transaction processed for WH_100 location,system,2025-10-15
246,1543,TrekStar Hiking Sandals,WH_200,Sale,2026-04-02,-16,63.22,1011.52,SO-71692,Customer Sale,160,144,System,Transaction processed for WH_200 location,system,2026-04-02
247,1552,TrekMaster Camping Chair,WH_200,Sale,2026-02-09,-38,51.85,1970.3,SO-88758,Customer Sale,115,77,System,Transaction processed for WH_200 location,system,2026-02-09
248,1571,CozyNights Sleeping Bag,WH_100,Sale,2026-03-22,-2,18.72,37.44,SO-17714,Customer Sale,8,6,System,Transaction processed for WH_100 location,system,2026-03-22
249,3051,Insulated Ski Jacket - Men's,WH_200,Adjustment,2025-12-10,20,201.38,4027.6,ADJ-249,System Correction,9,29,System,Transaction processed for WH_200 location,system,2025-12-10
250,2091,Spatula,WH_100,Adjustment,2026-01-01,-11,9.02,99.22,ADJ-250,System Correction,1316,1305,System,Transaction processed for WH_100 location,system,2026-01-01
251,2041,Serving Platter,WH_200,Sale,2026-02-12,-22,44.8,985.6,SO-76772,Customer Sale,506,484,System,Transaction processed for WH_200 location,system,2026-02-12
252,2081,Food Storage Set,WH_200,Sale,2025-08-16,-34,24.96,848.64,SO-79387,Customer Sale,532,498,System,Transaction processed for WH_200 location,system,2025-08-16
253,3081,All-Temp Ski Wax Kit,WH_100,Receipt,2026-04-16,151,57.81,8728.81,PO-8780,Purchase Order Receipt,45,196,System,Transaction processed for WH_100 location,system,2026-04-16
254,2031,Coffee Mug,WH_200,Sale,2026-01-17,-3,22.64,67.92,SO-90951,Customer Sale,1127,1124,System,Transaction processed for WH_200 location,system,2026-01-17
255,2021,Chef Knife,WH_200,Transfer,2026-01-29,-11,63.7,700.7,TRF-3725,Warehouse Transfer,3113,3102,System,Transaction processed for WH_200 location,system,2026-01-29
256,3082,Edge Tuning Tool Set,WH_100,Receipt,2025-10-09,28,82.58,2312.33,PO-2616,Purchase Order Receipt,82,110,System,Transaction processed for WH_100 location,system,2025-10-09
257,2081,Food Storage Set,WH_200,Sale,2025-11-15,-35,24.96,873.6,SO-26052,Customer Sale,464,429,System,Transaction processed for WH_200 location,system,2025-11-15
258,1562,PowerBurner Camping Stove,WH_200,Sale,2026-01-20,-31,138.38,4289.78,SO-66836,Customer Sale,81,50,System,Transaction processed for WH_200 location,system,2026-01-20
